Arrondissement,Code arrondissement,Latitude,Longitude
Villeray–Saint-Michel–Parc-Extension,28,45.546483,-73.635806
Villeray–Saint-Michel–Parc-Extension,28,45.545125,-73.636783
Villeray–Saint-Michel–Parc-Extension,28,45.544168,-73.637447
Villeray–Saint-Michel–Parc-Extension,28,45.543296,-73.638077
Villeray–Saint-Michel–Parc-Extension,28,45.542256,-73.638721
Villeray–Saint-Michel–Parc-Extension,28,45.552515,-73.621912
Villeray–Saint-Michel–Parc-Extension,28,45.552996,-73.621387
Villeray–Saint-Michel–Parc-Extension,28,45.550984,-73.617628
Villeray–Saint-Michel–Parc-Extension,28,45.551971,-73.617128
Villeray–Saint-Michel–Parc-Extension,28,45.553547,-73.616744
Villeray–Saint-Michel–Parc-Extension,28,45.552516,-73.614391
Villeray–Saint-Michel–Parc-Extension,28,45.554942,-73.615498
Villeray–Saint-Michel–Parc-Extension,28,45.555776,-73.615292
Villeray–Saint-Michel–Parc-Extension,28,45.55451,-73.619095
Villeray–Saint-Michel–Parc-Extension,28,45.564406,-73.622004
Villeray–Saint-Michel–Parc-Extension,28,45.565781,-73.631235
Villeray–Saint-Michel–Parc-Extension,28,45.56825,-73.628446
Villeray–Saint-Michel–Parc-Extension,28,45.569337,-73.627468
Villeray–Saint-Michel–Parc-Extension,28,45.570496,-73.626435
Villeray–Saint-Michel–Parc-Extension,28,45.571681,-73.629532
Villeray–Saint-Michel–Parc-Extension,28,45.570921,-73.630213
Villeray–Saint-Michel–Parc-Extension,28,45.569975,-73.63104
Villeray–Saint-Michel–Parc-Extension,28,45.569521,-73.631474
Villeray–Saint-Michel–Parc-Extension,28,45.568967,-73.631942
Villeray–Saint-Michel–Parc-Extension,28,45.571956,-73.6373
Villeray–Saint-Michel–Parc-Extension,28,45.5699,-73.638347
Villeray–Saint-Michel–Parc-Extension,28,45.568722,-73.63909
Villeray–Saint-Michel–Parc-Extension,28,45.567669,-73.640966
Villeray–Saint-Michel–Parc-Extension,28,45.565914,-73.640047
Villeray–Saint-Michel–Parc-Extension,28,45.57092,-73.634308
Villeray–Saint-Michel–Parc-Extension,28,45.57358,-73.635607
Villeray–Saint-Michel–Parc-Extension,28,45.549605,-73.618222
Villeray–Saint-Michel–Parc-Extension,28,45.549058,-73.620806
Villeray–Saint-Michel–Parc-Extension,28,45.548233,-73.618464
Villeray–Saint-Michel–Parc-Extension,28,45.532001,-73.63203
Villeray–Saint-Michel–Parc-Extension,28,45.53506,-73.628442
Westmount,29,45.491157,-73.609315
Westmount,29,45.489783,-73.604036
Westmount,29,45.487931,-73.602152
Westmount,29,45.486321,-73.607495
Westmount,29,45.484073,-73.605683
Westmount,29,45.482438,-73.602683
Westmount,29,45.481324,-73.604315
Westmount,29,45.479946,-73.605694
Westmount,29,45.478415,-73.60726
Westmount,29,45.481179,-73.592302
Westmount,29,45.482609,-73.593054
Westmount,29,45.486413,-73.592358
Westmount,29,45.484639,-73.594388
Westmount,29,45.482903,-73.595356
Westmount,29,45.483731,-73.599988
Westmount,29,45.486693,-73.597926
Westmount,29,45.488124,-73.594936
Westmount,29,45.490498,-73.594917
Westmount,29,45.489804,-73.590881
Westmount,29,45.485708,-73.583691
Westmount,29,45.488576,-73.586412
Westmount,29,45.487654,-73.590443
Westmount,29,45.486456,-73.588758
Westmount,29,45.481021,-73.597836
Westmount,29,45.478279,-73.598393
Westmount,29,45.476281,-73.600633
Westmount,29,45.477141,-73.603544
Westmount,29,45.479247,-73.600765
Westmount,29,45.481021,-73.610579
Westmount,29,45.484208,-73.610803
Westmount,29,45.485861,-73.614297
Westmount,29,45.488389,-73.615881
Westmount,29,45.483908,-73.587629
Westmount,29,45.484064,-73.591321
